"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1970-05",,,"3.62",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1970-06",,,"2.71",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1970-07",,,,
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1970-08",,,"2.22",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1970-09",,,"8.05",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1970-10",,,"7.57",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1970-11",,,"0.24",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1970-12",,,"0.23",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-01",,,"0.25",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-02",,,"1.62",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-03",,,"0.12",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-04",,,"0.10",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-05",,,"1.01",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-06",,,"5.03",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-07",,,"6.18",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-08",,,"6.73",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-09",,,"4.80",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-10",,,"9.48",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-11",,,"4.85",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1971-12",,,"1.07",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-01",,,"1.93",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-02",,,"1.83",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-03",,,"0.27",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-04",,,"1.59",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-05",,,"2.28",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-06",,,"11.26",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-07",,,"4.56",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-08",,,"3.18",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-09",,,"5.48",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-10",,,"0.60",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-11",,,"1.55",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1972-12",,,"3.12",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-01",,,"3.65",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-02",,,"2.42",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-03",,,"1.96",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-04",,,"0.17",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-05",,,"0.94",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-06",,,"3.72",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-07",,,"6.25",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-08",,,"9.67",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-09",,,"4.78",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-10",,,"1.29",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-11",,,"0.28",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1973-12",,,"2.97",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-01",,,"0.81",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-02",,,"0.19",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-03",,,"0.30",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-04",,,"0.13",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-05",,,"4.05",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-06",,,"3.75",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-07",,,"4.78",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-08",,,"3.46",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-09",,,"4.09",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-10",,,"1.33",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-11",,,"1.28",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1974-12",,,"0.52",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-01",,,"0.15",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-02",,,"1.37",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-03",,,"0.29",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-04",,,"0.69",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-05",,,"1.32",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-06",,,"5.15",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-07",,,"5.44",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-08",,,"6.74",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-09",,,"8.76",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-10",,,"3.63",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-11",,,"1.35",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1975-12",,,"2.19",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-01",,,"0.81",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-02",,,"2.00",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-03",,,"0.10",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-04",,,"5.11",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-05",,,"2.40",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-06",,,"12.14",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-07",,,"1.46",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-08",,,"8.55",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-09",,,"3.17",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-10",,,"1.78",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-11",,,"0.77",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1976-12",,,"1.96",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-01",,,"0.96",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-02",,,"1.47",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-03",,,"0.00",",T,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-04",,,"2.90",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-05",,,"8.51",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-06",,,"4.76",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-07",,,"2.29",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-08",,,"8.30",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-09",,,"4.34",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-10",,,"2.30",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-11",,,"3.21",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1977-12",,,"2.84",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-01",,,"2.25",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-02",,,"1.62",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-03",,,"2.01",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-04",,,"2.41",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-05",,,"8.31",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-06",,,"4.51",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-07",,,"2.38",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-08",,,"1.78",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-09",,,"2.74",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-10",,,"4.37",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-11",,,"1.52",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1978-12",,,"0.32",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-01",,,"1.45",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-02",,,"1.31",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-03",,,"1.07",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-04",,,"5.35",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-05",,,"3.13",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-06",,,"2.47",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-07",,,"2.04",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-08",,,"2.57",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-09",,,"2.46",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-10",,,"3.32",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-11",,,"0.94",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1979-12",,,"1.68",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-01",,,"1.00",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-02",,,"1.02",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-03",,,"0.96",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-05",,,"2.45",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-06",,,"1.43",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-07",,,"11.23",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-08",,,"5.28",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-09",,,"5.72",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-10",,,"2.38",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-11",,,"8.91","1,,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1980-12",,,"0.26",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-01",,,"0.57",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-02",,,"4.70",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-03",,,"1.13",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-04",,,"0.20",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-05",,,"1.31",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-06",,,"3.00",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-07",,,"2.39",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-08",,,"7.67",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-09",,,"9.16",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-10",,,"0.63",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-11",,,"3.15",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1981-12",,,"0.09",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-01",,,"0.46",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-02",,,"0.39",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-03",,,"2.56",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-04",,,"1.30",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-05",,,"6.30",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-06",,,"10.68",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-07",,,"1.37",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-08",,,"2.46",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-09",,,"6.47",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-10",,,"5.39",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-11",,,"0.80",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1982-12",,,"0.39",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-01",,,"16.76",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-02",,,"3.52",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-03",,,"6.28",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-04",,,"2.54",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-05",,,"2.26",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-06",,,"7.20",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-07",,,"9.96",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-08",,,"2.82",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-09",,,"1.52",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-10",,,"2.22",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-11",,,"1.17",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1983-12",,,"6.08",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-01",,,"0.09",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-02",,,"3.19",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-03",,,"1.50",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-04",,,"3.66",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-05",,,"7.52",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-06",,,"7.06",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-07",,,"4.50",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-08",,,"4.28",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-09",,,"7.68",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-10",,,"0.92",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-11",,,"2.08",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1984-12",,,"0.03",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-01",,,"0.60",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-02",,,"0.39",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-03",,,"2.55",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-04",,,"9.23",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-05",,,"6.54",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-07",,,"5.18",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-08",,,"5.69","1,,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-09",,,"11.61",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-10",,,"3.80",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-11",,,"2.41",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1985-12",,,"3.41",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-01",,,"3.02",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-02",,,"2.15",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-03",,,"1.47",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-04",,,"1.18",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-05",,,"2.04",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-06",,,"3.80",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-07",,,"1.42","1,,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-08",,,"4.37",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-09","8.3",",X","5.48",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-10",,,"4.23",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-11","8.3",",X","0.57",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1986-12","8.1",",X","9.85",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-01","10.1",",X","1.09",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-02","11.9",",X","1.86",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-03","14.8",",X","7.54",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-04","9.4",",X","0.10",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-05","12.1",",X","4.72",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-06","13.4",",X","1.70",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-07","10.1",",X","6.04",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-08","9.2",",X","3.72",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-09","6.9",",X","3.56",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-10","13.0",",X","9.01",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-11","13.6",",X","4.27",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1987-12","12.1",",X","6.05",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-01","14.1",",X","6.25",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-02","13.0",",X","0.64",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-03","12.3",",X","1.81",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-04","8.9",",X","0.81",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-05","9.2",",X","12.86",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-06","8.5",",X","5.91",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-07","7.6",",X","5.88",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-08","7.8",",X","4.65",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-09","10.7",",X","2.71",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-10","8.7",",X","0.78",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-11","11.6",",X","0.47",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1988-12","9.8",",X","0.04",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-01","8.7",",X","1.17",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-02","10.5",",X","0.89",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-03","9.2",",X","1.68",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-04","7.6",",X","1.28",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-05","7.2",",X","1.52",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-06","9.6",",X","0.96",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-07","7.2",",X","6.24",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-08","6.0",",X","8.38",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-09","6.9",",X","4.69",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-10","7.4",",X","0.79",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-11","8.9",",X","5.61",",,,X"
"USW00012850","KEY WEST NAS, FL US","24.58333","-81.68333","1.8","1989-12","8.5",",X","1.90",",,,X"
